Messstellennummer,Stationsname,Gewaesser,Parameter,Datum/Uhrzeit,Wert,Einheit,Produkt
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 03:00,6.961,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 04:00,6.944,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 05:00,6.867,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 06:00,6.867,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 07:00,6.801,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 08:00,6.759,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 09:00,6.78,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 10:00,6.856,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 11:00,6.999,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 12:00,7.038,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 13:00,7.082,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 14:00,7.126,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 15:00,7.093,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 16:00,7.043,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 17:00,6.977,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 18:00,6.928,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 19:00,6.928,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 20:00,6.851,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 21:00,6.818,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 22:00,6.796,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,14.02.2021 23:00,6.801,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 00:00,6.79,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 01:00,6.743,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 02:00,6.727,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 03:00,6.685,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 04:00,6.675,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 05:00,6.648,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 06:00,6.643,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 07:00,6.617,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 08:00,6.627,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 09:00,6.617,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 10:00,6.675,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 11:00,6.664,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 12:00,6.654,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 13:00,6.654,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 14:00,6.685,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 15:00,6.732,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 16:00,6.791,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 17:00,6.785,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 18:00,6.818,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 19:00,6.738,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 20:00,6.748,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 21:00,6.738,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 22:00,6.796,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,15.02.2021 23:00,6.884,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 00:00,6.95,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 01:00,6.966,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 02:00,6.977,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 03:00,6.983,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 04:00,6.988,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 05:00,6.994,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 06:00,6.961,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 07:00,7.005,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 08:00,6.95,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 09:00,6.961,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 10:00,6.961,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 11:00,6.977,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 12:00,7.038,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 13:00,7.104,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 14:00,7.192,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 15:00,7.302,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 16:00,7.446,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 17:00,7.447,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 18:00,7.515,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 19:00,7.606,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 20:00,7.645,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 21:00,7.489,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 22:00,7.395,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,16.02.2021 23:00,7.307,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 00:00,7.214,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 01:00,7.258,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 02:00,7.357,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 03:00,7.429,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 04:00,7.561,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 05:00,7.741,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 06:00,7.748,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 07:00,7.671,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 08:00,7.522,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 09:00,7.44,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 10:00,7.335,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 11:00,7.296,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 12:00,7.219,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 13:00,7.17,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 14:00,7.148,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 15:00,7.142,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 16:00,7.076,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 17:00,7.082,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 18:00,7.06,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 19:00,6.999,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 20:00,7.027,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 21:00,7.328,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 22:00,7.212,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,17.02.2021 23:00,7.005,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 00:00,6.983,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 01:00,6.939,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 02:00,6.944,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 03:00,6.922,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 04:00,6.895,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 05:00,6.867,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 06:00,6.829,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 07:00,6.823,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 08:00,6.801,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 09:00,6.759,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 10:00,6.759,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 11:00,6.748,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 12:00,6.508,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 13:00,6.622,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 14:00,6.874,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 15:00,6.103,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 16:00,6.822,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 17:00,6.809,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 18:00,6.68,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 19:00,6.633,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 20:00,6.643,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 21:00,6.633,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 22:00,6.648,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,18.02.2021 23:00,6.596,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 00:00,6.68,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 01:00,6.889,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 02:00,6.884,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 03:00,6.944,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 04:00,7.016,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 05:00,7.005,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 06:00,7.038,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 07:00,7.142,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 08:00,7.236,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 09:00,7.241,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 10:00,7.269,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 11:00,7.186,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 12:00,7.137,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 13:00,7.181,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 14:00,7.104,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 15:00,7.06,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 16:00,7.005,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 17:00,7.005,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 18:00,7.038,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 19:00,7.054,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 20:00,7.049,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 21:00,7.049,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 22:00,7.043,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,19.02.2021 23:00,6.994,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 00:00,6.999,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 01:00,6.983,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 02:00,6.983,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 03:00,6.966,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 04:00,6.955,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 05:00,6.955,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 06:00,6.911,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 07:00,6.911,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 08:00,6.895,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 09:00,6.884,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 10:00,6.851,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 11:00,6.851,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 12:00,6.812,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 13:00,6.796,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 14:00,6.785,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 15:00,6.759,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 16:00,6.738,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 17:00,6.769,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 18:00,6.759,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 19:00,6.775,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 20:00,6.764,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 21:00,6.759,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 22:00,6.769,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,20.02.2021 23:00,6.738,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 00:00,6.732,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 01:00,6.727,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 02:00,6.696,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 03:00,6.701,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 04:00,6.685,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 05:00,6.68,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 06:00,6.669,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 07:00,6.648,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 08:00,6.664,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 09:00,6.648,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 10:00,6.638,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 11:00,6.47,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 12:00,6.713,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 13:00,6.349,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 14:00,6.804,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 15:00,6.596,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 16:00,6.506,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 17:00,6.593,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 18:00,6.612,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 19:00,6.58,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 20:00,6.627,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 21:00,6.638,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 22:00,6.627,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,21.02.2021 23:00,6.601,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 00:00,6.612,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 01:00,6.591,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 02:00,6.585,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 03:00,6.574,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 04:00,6.558,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 05:00,6.553,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 06:00,6.531,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 07:00,6.525,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 08:00,6.503,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 09:00,6.316,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 10:00,6.489,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 11:00,6.393,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 12:00,6.597,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 13:00,6.366,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 14:00,6.223,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 15:00,6.349,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 16:00,6.425,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 17:00,6.469,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 18:00,6.454,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 19:00,6.278,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 20:00,6.503,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 21:00,6.432,m3/s,Stundenmittelwert
61239,Ebnet Dreisam,Dreisam,Q,22.02.2021 22:00,6.344,m3/s,Stundenmittelwert
